OBJECTID,Borough,Type,Provider,Remarks,SSID,Activated,Latitude,Longitude
2300,BK,Free,Transit Wireless,SN 131,TransitWirelessWiFi,2099-01-01,40.682829,-73.905249
2301,BK,Free,Transit Wireless,SN 173,TransitWirelessWiFi,2099-01-01,40.699337,-73.990531
2302,BK,Free,Transit Wireless,SN 174,TransitWirelessWiFi,2099-01-01,40.692338,-73.987342
2303,BK,Free,Transit Wireless,SN 175,TransitWirelessWiFi,2099-01-01,40.688484,-73.985001
2304,BK,Free,Transit Wireless,SN 176,TransitWirelessWiFi,2099-01-01,40.686113,-73.973946
2305,BK,Free,Transit Wireless,SN 177,TransitWirelessWiFi,2099-01-01,40.683263,-73.965838
2306,BK,Free,Transit Wireless,SN 178,TransitWirelessWiFi,2099-01-01,40.68138,-73.956848
2307,BK,Free,Transit Wireless,SN 179,TransitWirelessWiFi,2099-01-01,40.680438,-73.950426
2308,BK,Free,Transit Wireless,SN 180,TransitWirelessWiFi,2099-01-01,40.679921,-73.940859
2309,BK,Free,Transit Wireless,SN 181,TransitWirelessWiFi,2099-01-01,40.679364,-73.930729
2310,BK,Free,Transit Wireless,SN 182,TransitWirelessWiFi,2099-01-01,40.678822,-73.920786
2311,BK,Free,Transit Wireless,SN 183,TransitWirelessWiFi,2099-01-01,40.67834,-73.911946
2312,BK,Free,Transit Wireless,SN 185,TransitWirelessWiFi,2099-01-01,40.674542,-73.896548
2313,BK,Free,Transit Wireless,SN 186,TransitWirelessWiFi,2099-01-01,40.67271,-73.890358
2314,BK,Free,Transit Wireless,SN 187,TransitWirelessWiFi,2099-01-01,40.67413,-73.88075
2315,BK,Free,Transit Wireless,SN 188,TransitWirelessWiFi,2099-01-01,40.675377,-73.872106
2316,BK,Free,Transit Wireless,SN 189,TransitWirelessWiFi,2099-01-01,40.677044,-73.86505
2317,BK,Free,Transit Wireless,SN 235,TransitWirelessWiFi,2099-01-01,40.699743,-73.986885
2318,BK,Free,Transit Wireless,SN 236,TransitWirelessWiFi,2099-01-01,40.686145,-73.990862
2319,BK,Free,Transit Wireless,SN 237,TransitWirelessWiFi,2099-01-01,40.680303,-73.995048
2320,BK,Free,Transit Wireless,SN 241,TransitWirelessWiFi,2099-01-01,40.660365,-73.979493
2321,BK,Free,Transit Wireless,SN 242,TransitWirelessWiFi,2099-01-01,40.650782,-73.975776
2322,BK,Free,Transit Wireless,SN 286,TransitWirelessWiFi,2099-01-01,40.706092,-73.950308
2323,BK,Free,Transit Wireless,SN 287,TransitWirelessWiFi,2099-01-01,40.700377,-73.950234
2324,BK,Free,Transit Wireless,SN 288,TransitWirelessWiFi,2099-01-01,40.694568,-73.949046
2325,BK,Free,Transit Wireless,SN 289,TransitWirelessWiFi,2099-01-01,40.689627,-73.953522
2326,BK,Free,Transit Wireless,SN 290,TransitWirelessWiFi,2099-01-01,40.688873,-73.96007
2327,BK,Free,Transit Wireless,SN 291,TransitWirelessWiFi,2099-01-01,40.688089,-73.966839
2328,BK,Free,Transit Wireless,SN 335,TransitWirelessWiFi,2099-01-01,40.693219,-73.989998
2329,BK,Free,Transit Wireless,SN 336,TransitWirelessWiFi,2099-01-01,40.690545,-73.985065
2330,BK,Free,Transit Wireless,SN 338,TransitWirelessWiFi,2099-01-01,40.684359,-73.977666
2331,BK,Free,Transit Wireless,SN 340,TransitWirelessWiFi,2099-01-01,40.675235,-73.971046
2332,BK,Free,Transit Wireless,SN 341,TransitWirelessWiFi,2099-01-01,40.671987,-73.964375
2333,BK,Free,Transit Wireless,SN 342,TransitWirelessWiFi,2099-01-01,40.670682,-73.958131
2334,BK,Free,Transit Wireless,SN 343,TransitWirelessWiFi,2099-01-01,40.669847,-73.950466
2335,BK,Free,Transit Wireless,SN 344,TransitWirelessWiFi,2099-01-01,40.669399,-73.942161
2336,BK,Free,Transit Wireless,SN 345,TransitWirelessWiFi,2099-01-01,40.668897,-73.932942
2337,BK,Free,Transit Wireless,SN 353,TransitWirelessWiFi,2099-01-01,40.667883,-73.950683
2338,BK,Free,Transit Wireless,SN 354,TransitWirelessWiFi,2099-01-01,40.662742,-73.95085
2339,BK,Free,Transit Wireless,SN 356,TransitWirelessWiFi,2099-01-01,40.650843,-73.949575
2340,BK,Free,Transit Wireless,SN 357,TransitWirelessWiFi,2099-01-01,40.645098,-73.948959
2341,BK,Free,Transit Wireless,SN 358,TransitWirelessWiFi,2099-01-01,40.639967,-73.948411
2342,BK,Free,Transit Wireless,SN 359,TransitWirelessWiFi,2099-01-01,40.632836,-73.947642
2343,MN,Free,Transit Wireless,SN 407,TransitWirelessWiFi,2099-01-01,40.730054,-73.99107
2344,BK,Free,Transit Wireless,SN 415,TransitWirelessWiFi,2099-01-01,40.692404,-73.990151
2345,MN,Free,Transit Wireless,SN 414,TransitWirelessWiFi,2099-01-01,40.704817,-74.014065
2346,BK,Free,Transit Wireless,SN 124,TransitWirelessWiFi,2099-01-01,40.707739,-73.93985
2347,MN,Free,Transit Wireless,SN 164,TransitWirelessWiFi,2099-01-01,40.752287,-73.993391
2348,MN,Free,Transit Wireless,SN 318,TransitWirelessWiFi,2099-01-01,40.750373,-73.991057
2349,MN,Free,Transit Wireless,SN 15,TransitWirelessWiFi,2099-01-01,40.735736,-73.990568
2350,MN,Free,Transit Wireless,SN 23,TransitWirelessWiFi,2099-01-01,40.703087,-74.012994
2351,BK,Free,Transit Wireless,SN 31,TransitWirelessWiFi,2099-01-01,40.660397,-73.998091
2352,BK,Free,Transit Wireless,SN 35,TransitWirelessWiFi,2099-01-01,40.641362,-74.017881
2353,BK,Free,Transit Wireless,SN 37,TransitWirelessWiFi,2099-01-01,40.629742,-74.02551
2354,BK,Free,Transit Wireless,SN 38,TransitWirelessWiFi,2099-01-01,40.622687,-74.028398
2355,BK,Free,Transit Wireless,SN 39,TransitWirelessWiFi,2099-01-01,40.616622,-74.030876
2356,MN,Free,Transit Wireless,SN 117,TransitWirelessWiFi,2099-01-01,40.734789,-73.99073
2357,MN,Free,Transit Wireless,SN 148,TransitWirelessWiFi,2099-01-01,40.840719,-73.939561
2358,BK,Free,Transit Wireless,SN 240,TransitWirelessWiFi,2099-01-01,40.666271,-73.980305
2359,BK,Free,Transit Wireless,SN 243,TransitWirelessWiFi,2099-01-01,40.644041,-73.979678
2360,MN,Free,Transit Wireless,SN 301,TransitWirelessWiFi,2099-01-01,40.849505,-73.933596
2361,MN,Free,Transit Wireless,SN 302,TransitWirelessWiFi,2099-01-01,40.840556,-73.940133
2362,BK,Free,Transit Wireless,SN 337,TransitWirelessWiFi,2099-01-01,40.688246,-73.980492
7247,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-07,40.794042,-73.972567
7248,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-11-23,40.794462,-73.971573
7249,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-20,40.794896,-73.971856
7250,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-08,40.795171,-73.971048
7251,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-10,40.795774,-73.970752
7252,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-29,40.796138,-73.970931
7253,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-11-02,40.796566,-73.970619
7254,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-21,40.796761,-73.970652
7255,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-08-18,40.796425,-73.970279
7256,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-09-06,40.797148,-73.96963
7257,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-03-14,40.797248,-73.969681
7258,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.797394,-73.970011
7259,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-27,40.797702,-73.969244
7260,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-01-03,40.798018,-73.969557
7261,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-20,40.79865,-73.969093
7262,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-11-03,40.799042,-73.968809
7263,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-07,40.798954,-73.968326
7264,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-07,40.799331,-73.968232
7265,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-11-02,40.79963,-73.96797
7266,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-03,40.8003,-73.967833
7267,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-11,40.800581,-73.967782
7268,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-06,40.800476,-73.968186
7269,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-27,40.801084,-73.967707
7270,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-08,40.802126,-73.967493
7271,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-16,40.802298,-73.967585
7272,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.802455,-73.968149
7273,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-12,40.802736,-73.967461
7274,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-20,40.802944,-73.967379
7275,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-06-29,40.803721,-73.967381
7276,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-12,40.803861,-73.966708
7277,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-08-18,40.804959,-73.965902
7278,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-11-03,40.80528,-73.96567
7279,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-06-29,40.805472,-73.965526
7280,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-21,40.750966,-73.974148
7281,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.805923,-73.965081
7282,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-14,40.818813,-73.955796
7283,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-06,40.82028,-73.955268
7284,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-07,40.820764,-73.954808
7285,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-14,40.822319,-73.953676
7286,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.822495,-73.953007
7287,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.823326,-73.953041
7288,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-13,40.823821,-73.952581
7289,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-06-29,40.808041,-73.96421
7290,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-09-06,40.807508,-73.964488
7291,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-03-13,40.807296,-73.964646
7292,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-27,40.80676,-73.965108
7293,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.824559,-73.951597
7294,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-06,40.82509,-73.951656
7295,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-08-18,40.825319,-73.951488
7296,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-14,40.825508,-73.950907
7297,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-14,40.82609,-73.950482
7298,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-10-21,40.826376,-73.950716
7299,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-01,40.825446,-73.947868
7300,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-01,40.825419,-73.947604
7301,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-01-25,40.561755,-74.112161
7302,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-22,40.565852,-74.114224
7303,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-22,40.570312,-74.109657
7304,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-09,40.570635,-74.109918
7305,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-09,40.572853,-74.114087
7306,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-22,40.577771,-74.10231
7307,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-28,40.590983,-74.100732
7308,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-28,40.598397,-74.082621
7309,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-15,40.867627,-73.89873
7310,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-19,40.867829,-73.899576
7311,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-09-15,40.862313,-73.900314
7312,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.86063,-73.902369
7313,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-06-15,40.831467,-73.921747
7314,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-11,40.827655,-73.923906
7315,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.853043,-73.905552
6882,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-02-22,40.753899,-73.972326
6883,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-02-22,40.754092,-73.97218
6884,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-02-28,40.754512,-73.971876
6885,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-08,40.755233,-73.971032
6886,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-06-24,40.755877,-73.97103
6887,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-08,40.755356,-73.971251
6888,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-05-20,40.756326,-73.970143
6889,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-08,40.756505,-73.970111
6890,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-28,40.756911,-73.969816
6891,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.757113,-73.970088
6892,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-05,40.757729,-73.969615
6893,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-25,40.757851,-73.969436
6894,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-15,40.758508,-73.968963
6895,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-01,40.758993,-73.968727
6896,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-18,40.758403,-73.968723
6897,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-15,40.75882,-73.968417
6898,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-19,40.75961,-73.968242
6899,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-15,40.759756,-73.968048
6900,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-19,40.760005,-73.967568
6901,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-24,40.759632,-73.967828
6902,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-18,40.760135,-73.967774
6903,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-06-27,40.760347,-73.967306
6904,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-18,40.760457,-73.967539
6905,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-09-28,40.760644,-73.967101
6906,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.761484,-73.966779
6907,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-09-28,40.761095,-73.967076
6908,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-29,40.761604,-73.966388
6909,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.741487,-73.98148
6910,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.738827,-73.982886
6911,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-12,40.766148,-73.979721
6912,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-08,40.764513,-73.977195
6913,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-04-03,40.754951,-73.983899
6914,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-12,40.740531,-74.001807
6915,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-15,40.739447,-74.0026
6916,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-30,40.741123,-74.00137
6917,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-02,40.741373,-74.001501
6918,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-28,40.741621,-74.001321
6919,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-30,40.74151,-74.001088
6920,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-28,40.742046,-74.000711
6921,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-07,40.742297,-74.00094
6922,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-30,40.742689,-74.000238
6923,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-03-30,40.767271,-73.982247
6924,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-07,40.743579,-73.999894
6925,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-30,40.743919,-73.999645
6926,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-06,40.74426,-73.999398
6927,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-07,40.744403,-73.998993
6928,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-07,40.744584,-73.99916
6929,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-07,40.74475,-73.998736
6930,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-07-07,40.747905,-73.996434
6931,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-20,40.745039,-73.998529
6932,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-07,40.763424,-73.985061
6933,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-06-24,40.745443,-73.998619
6934,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-06,40.757544,-73.989409
6935,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-06,40.757753,-73.989252
6936,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-04-07,40.745924,-73.997757
